transaction_id,category,amount,quantity,customer_id
8143,furniture,868.0,9,9082
8144,furniture,728.59,4,5839
8145,furniture,890.11,17,2108
8146,toys,852.13,9,1008
8147,clothing,341.03,5,2327
8148,electronics,441.73,2,9970
8149,furniture,481.64,9,5025
8150,books,751.72,12,6052
8151,toys,605.03,10,8131
8152,furniture,330.94,5,6960
8153,furniture,333.98,7,7357
8154,books,562.04,18,7529
8155,toys,826.81,6,8061
8156,clothing,314.84,15,3615
8157,books,659.72,14,3853
8158,furniture,362.62,8,3482
8159,furniture,437.64,5,2484
8160,toys,367.41,7,7365
8161,electronics,855.55,13,4416
8162,clothing,564.09,10,3441
8163,furniture,840.92,16,5702
8164,clothing,844.26,18,7668
8165,toys,414.28,6,6530
8166,clothing,397.04,19,4641
8167,books,80.45,4,7287
8168,electronics,883.53,14,5136
8169,furniture,426.51,3,5098
8170,toys,855.37,15,2403
8171,clothing,278.41,11,2859
8172,electronics,112.02,12,2671
8173,electronics,778.14,16,9949
8174,toys,158.84,17,6625
8175,books,785.3,1,9464
8176,books,611.87,8,1132
8177,furniture,731.47,4,5865
8178,clothing,16.17,15,8788
8179,toys,908.17,6,4574
8180,clothing,942.06,2,7886
8181,clothing,919.24,4,5362
8182,books,399.45,18,1730
8183,furniture,396.99,9,6210
8184,electronics,75.46,13,9048
8185,toys,343.73,7,6447
8186,electronics,326.98,15,8184
8187,furniture,564.22,14,3506
8188,clothing,930.13,14,4428
8189,electronics,557.66,15,2696
8190,toys,74.39,6,2684
8191,furniture,573.12,16,7335
8192,toys,529.1,9,1759
8193,clothing,378.89,1,7680
8194,books,449.51,12,9545
8195,books,981.68,13,8778
8196,toys,911.22,5,1708
8197,furniture,257.31,9,3851
8198,books,700.99,3,3490
8199,clothing,613.71,7,4992
8200,books,560.86,18,2018
8201,electronics,339.77,10,6642
8202,books,666.84,16,5893
8203,books,879.31,6,5499
8204,furniture,849.19,5,6056
8205,books,192.75,4,4136
8206,books,79.66,11,2143
8207,electronics,258.53,18,5057
8208,electronics,522.48,2,8751
8209,toys,613.98,19,9249
8210,clothing,95.85,18,8921
8211,furniture,774.77,9,9532
8212,electronics,913.22,18,6063
8213,furniture,676.53,5,8555
8214,electronics,776.73,4,9234
8215,clothing,77.41,2,1823
8216,electronics,336.15,6,7024
8217,toys,705.61,7,7514
8218,clothing,627.29,4,6483
8219,toys,936.4,7,5036
8220,toys,839.65,5,3122
8221,electronics,562.07,6,7386
8222,furniture,492.8,11,2002
8223,furniture,34.92,4,6212
8224,clothing,624.27,1,2850
8225,clothing,533.81,13,3956
8226,toys,392.01,12,6564
8227,books,717.41,2,3859
8228,books,12.2,8,8390
8229,books,195.1,14,5357
8230,books,240.99,8,8454
8231,toys,808.13,14,5119
8232,furniture,341.89,4,1459
8233,books,358.95,6,9000
8234,clothing,892.36,5,4791
8235,furniture,166.67,8,3158
8236,books,566.74,12,7166
8237,toys,24.66,14,9279
8238,furniture,320.02,6,7375
8239,furniture,805.95,7,2607
8240,furniture,987.51,9,1582
8241,furniture,820.15,14,2548
8242,clothing,125.46,3,1310
8243,electronics,160.83,12,1702
8244,toys,900.94,3,3499
8245,clothing,835.31,11,8907
8246,clothing,77.37,11,1725
8247,books,989.14,3,1401
8248,clothing,957.72,18,2045
8249,furniture,121.18,16,4386
8250,books,216.05,15,2388
8251,toys,966.94,8,1816
8252,clothing,155.78,9,3125
8253,furniture,425.86,5,6967
8254,toys,306.18,19,5226
8255,electronics,751.0,18,7820
8256,furniture,644.09,3,2027
8257,books,794.31,1,7749
8258,electronics,565.52,7,2693
8259,books,382.59,11,9530
8260,books,655.32,14,5044
8261,clothing,949.07,15,9037
8262,electronics,546.19,9,4465
8263,furniture,592.95,10,8590
8264,clothing,257.78,4,4795
8265,furniture,569.85,3,4928
8266,toys,672.65,11,2122
8267,toys,818.08,18,3593
8268,furniture,667.86,15,7275
8269,clothing,45.79,5,1811
8270,clothing,94.65,6,7488
8271,toys,721.53,14,4658
8272,electronics,771.52,15,3826
8273,toys,643.23,14,1825
8274,furniture,471.78,14,3162
8275,electronics,428.36,1,1133
8276,clothing,201.19,18,2592
8277,clothing,165.43,2,4548
8278,clothing,987.14,17,5285
8279,toys,27.09,19,1689
8280,clothing,383.26,7,9709
8281,clothing,777.43,9,8196
8282,electronics,778.58,3,2392
8283,toys,896.89,7,2750
8284,furniture,339.38,15,8202
8285,clothing,469.14,17,3400
8286,electronics,386.91,6,2340
8287,clothing,690.79,9,4205
8288,furniture,892.37,12,2251
8289,furniture,702.97,9,4602
8290,books,222.66,18,4855
8291,books,111.28,2,7449
8292,electronics,752.68,5,4884
8293,electronics,580.24,8,7804
8294,electronics,292.37,3,8511
8295,toys,254.09,18,6857
8296,clothing,862.24,7,2516
8297,clothing,524.73,5,2954
8298,furniture,397.86,5,4010
8299,books,717.22,14,6404
8300,books,339.27,13,2314
8301,toys,800.92,16,2676
8302,electronics,45.57,5,7650
8303,furniture,918.36,7,9790
8304,furniture,876.01,7,3667
8305,toys,342.41,15,5083
8306,books,394.9,18,7587
8307,electronics,904.64,3,9439
8308,clothing,886.23,2,6211
8309,furniture,788.57,10,3000
8310,books,945.48,14,9833
8311,electronics,226.05,9,8225
8312,books,213.91,18,8216
8313,clothing,420.74,4,4207
8314,furniture,152.39,7,2279
8315,books,380.45,6,8831
8316,toys,496.18,12,9017
8317,books,757.7,14,5650
8318,books,47.98,16,5094
8319,books,381.32,10,7607
8320,electronics,575.87,2,1716
8321,clothing,533.22,15,4146
8322,books,792.68,4,3403
8323,books,546.14,18,9909
8324,books,879.28,8,6434
8325,toys,982.58,14,4485
8326,toys,263.63,7,3695
8327,toys,59.44,3,7717
8328,toys,785.77,18,4722
8329,books,983.07,14,8423
8330,toys,536.03,17,7776
8331,furniture,615.64,14,3609
8332,books,257.19,18,7395
8333,electronics,95.11,4,2494
8334,books,899.1,17,5876
8335,clothing,230.82,7,9518
8336,toys,966.7,14,2271
8337,electronics,849.13,9,4301
8338,books,986.21,7,1753
8339,books,936.53,13,2612
8340,furniture,999.26,11,7567
8341,books,748.5,11,8027
8342,electronics,464.57,12,7637
8343,books,513.36,10,1950
8344,books,959.34,4,5679
8345,toys,903.89,14,7869
8346,clothing,137.71,14,2189
8347,electronics,290.1,5,7440
8348,toys,125.59,14,1620
8349,toys,729.57,3,8907
8350,electronics,512.16,10,8440
8351,clothing,15.36,15,9863
8352,furniture,705.35,3,3100
8353,clothing,955.68,4,2178
8354,electronics,765.46,9,2138
8355,books,299.39,17,5657
8356,furniture,987.84,4,9826
8357,clothing,961.31,12,8954
8358,clothing,979.9,13,8688
8359,toys,650.05,13,2848
8360,furniture,29.56,16,1081
8361,electronics,568.79,1,6796
8362,furniture,182.19,4,3316
8363,electronics,507.22,7,2133
8364,electronics,447.4,10,7029
8365,electronics,931.0,3,6677
8366,furniture,995.95,15,3241
8367,furniture,787.47,3,3161
8368,toys,852.47,10,4995
8369,electronics,507.54,15,8345
8370,toys,624.54,12,2908
8371,toys,457.81,3,4812
8372,clothing,73.61,19,5665
8373,furniture,744.95,17,1444
8374,toys,71.7,17,4824
8375,electronics,438.7,14,2300
8376,furniture,942.27,7,8497
8377,toys,651.3,9,2766
8378,clothing,793.65,12,5837
8379,toys,475.66,7,8364
8380,toys,293.12,6,4186
8381,toys,185.87,13,8721
8382,books,525.67,14,9586
8383,furniture,418.44,12,3802
8384,furniture,574.49,11,7785
8385,toys,196.81,7,5727
8386,toys,938.89,2,5297
8387,clothing,521.15,3,4951
8388,clothing,361.28,18,1940
8389,toys,196.55,18,3918
8390,clothing,689.37,10,1717
8391,toys,107.86,3,7608
8392,furniture,197.6,9,7007
8393,books,470.66,15,8635
8394,toys,200.95,4,5856
8395,toys,306.27,19,3627
8396,clothing,835.73,14,2590
8397,furniture,236.66,5,1456
8398,books,414.9,11,5269
8399,furniture,220.92,3,8669
8400,toys,126.51,19,1944
8401,clothing,940.23,11,4549
8402,electronics,887.52,7,7659
8403,clothing,758.46,1,8378
8404,toys,650.12,15,7932
8405,furniture,666.51,19,6647
8406,electronics,352.19,13,3681
8407,furniture,59.99,3,2983
8408,toys,111.39,6,5339
8409,toys,136.07,14,7448
8410,toys,936.05,19,6468
8411,clothing,102.6,2,8290
8412,furniture,699.87,11,4827
8413,clothing,197.12,19,4056
8414,books,974.0,13,6485
8415,furniture,987.04,12,3436
8416,clothing,687.82,7,1239
8417,books,224.75,12,7544
8418,toys,60.72,7,9148
8419,toys,467.36,10,5188
8420,clothing,948.16,12,5129
8421,toys,367.79,10,6947
8422,furniture,541.96,13,1041
8423,clothing,153.34,10,4572
8424,books,364.33,14,7470
8425,electronics,152.05,17,1949
8426,electronics,927.28,18,5229
8427,books,631.04,16,8407
8428,toys,350.29,2,7005
8429,electronics,387.25,13,3896
8430,clothing,122.19,15,5997
8431,electronics,669.79,9,4742
8432,electronics,193.39,3,7376
8433,toys,303.67,5,1122
8434,furniture,785.8,5,3781
8435,electronics,750.2,18,6414
8436,books,217.78,18,5469
8437,books,379.27,14,9799
8438,toys,796.1,3,9913
8439,clothing,947.85,5,6426
8440,clothing,760.97,10,3129
8441,electronics,815.28,10,4788
8442,electronics,858.5,2,5227
8443,toys,772.07,15,1607
8444,books,612.0,8,5739
8445,toys,564.0,16,8780
8446,clothing,470.99,3,4804
8447,clothing,612.39,17,3491
8448,toys,820.6,12,9433
8449,books,943.15,13,3514
8450,electronics,769.42,15,1275
8451,toys,84.01,11,5784
8452,electronics,337.09,11,7233
8453,electronics,432.7,3,9760
8454,clothing,417.23,13,5247
8455,toys,980.74,12,9327
8456,clothing,569.0,5,8769
8457,books,171.46,2,3515
8458,clothing,589.1,1,9690
8459,books,826.96,6,4439
8460,furniture,133.77,1,7369
8461,clothing,869.51,10,6621
8462,electronics,497.62,12,4477
8463,furniture,283.4,6,4719
8464,books,364.28,11,9371
8465,electronics,836.16,12,1039
8466,furniture,752.24,5,9438
8467,books,968.32,8,3342
8468,electronics,878.53,3,6931
8469,clothing,599.78,6,6732
8470,furniture,888.93,13,6179
8471,furniture,939.59,18,9737
8472,books,822.48,14,3803
8473,toys,13.63,3,3958
8474,electronics,785.7,17,9662
8475,furniture,962.6,5,3490
8476,furniture,435.69,14,7068
8477,clothing,368.92,11,6381
8478,clothing,283.99,7,3472
8479,books,195.49,18,6870
8480,books,884.85,3,2401
8481,toys,667.02,7,7906
8482,toys,284.27,16,2690
8483,clothing,105.14,17,3494
8484,electronics,717.52,1,7385
8485,furniture,620.78,3,8784
8486,furniture,285.59,8,1404
8487,clothing,404.08,15,3704
8488,electronics,654.21,17,5294
8489,electronics,924.4,12,7269
8490,toys,665.76,14,7526
8491,clothing,559.14,14,6854
8492,toys,960.53,5,1513
8493,toys,265.93,18,4042
8494,clothing,778.94,2,7727
8495,electronics,613.82,7,4895
8496,furniture,88.33,6,4998
8497,electronics,131.55,19,7330
8498,toys,960.46,13,7057
8499,toys,457.55,19,8632
8500,electronics,740.81,10,3869
8501,toys,905.56,5,7382
8502,furniture,129.06,12,2740
8503,books,555.87,19,7143
8504,electronics,506.77,19,9811
8505,furniture,924.06,15,8244
8506,furniture,155.75,3,6264
8507,books,888.39,7,4409
8508,furniture,826.54,3,6006
8509,electronics,780.84,11,2901
8510,electronics,72.09,6,2746
8511,furniture,841.88,11,5374
8512,clothing,243.16,2,3153
8513,furniture,527.23,7,5512
8514,books,188.13,3,8361
8515,clothing,446.86,1,7679
8516,books,821.15,19,4192
8517,books,651.6,1,2336
8518,furniture,621.42,4,9168
8519,books,885.46,15,2176
8520,clothing,932.38,19,2672
8521,books,411.16,2,1122
8522,books,82.6,7,9239
8523,books,527.61,18,4036
8524,books,47.59,13,2302
8525,furniture,200.14,8,5865
8526,books,838.83,5,1116
8527,clothing,107.18,1,1181
8528,electronics,469.27,13,5479
8529,books,622.14,16,4006
8530,electronics,629.52,14,7805
8531,toys,836.55,8,4009
8532,books,800.08,7,8681
8533,books,832.99,7,6560
8534,books,647.3,3,6851
8535,clothing,748.12,16,3544
8536,clothing,484.2,18,4693
8537,clothing,428.16,14,9162
8538,electronics,960.6,1,9880
8539,toys,984.97,14,9039
8540,furniture,196.05,15,6658
8541,furniture,96.59,8,1339
8542,clothing,873.79,11,5562
8543,furniture,436.3,7,6746
8544,electronics,520.86,9,3338
8545,books,247.96,2,5818
8546,books,865.82,11,4429
8547,toys,408.24,11,8405
8548,toys,787.95,12,4923
8549,furniture,161.63,13,8214
8550,toys,605.91,18,9631
8551,clothing,50.99,16,7994
8552,books,238.15,3,6718
8553,books,668.71,16,1293
8554,clothing,897.84,14,8824
8555,toys,373.86,11,4959
8556,clothing,949.0,11,5631
8557,books,93.12,14,1150
8558,toys,952.9,10,4315
8559,electronics,696.72,9,1905
8560,electronics,281.51,4,3919
8561,clothing,300.34,13,3388
8562,clothing,150.69,9,9341
8563,books,916.37,17,2243
8564,toys,780.35,15,1563
8565,books,840.24,9,7642
8566,toys,391.91,10,9312
8567,books,282.27,6,6255
8568,toys,369.48,19,7604
8569,clothing,496.47,18,4345
8570,electronics,650.62,6,7887
8571,furniture,840.35,15,3878
8572,books,863.85,5,9414
8573,books,901.18,17,6232
8574,furniture,363.23,16,4025
8575,electronics,485.97,15,6745
8576,electronics,94.61,10,1617
8577,books,965.75,9,2394
8578,electronics,655.08,11,9405
8579,books,128.19,18,6500
8580,toys,259.96,19,6450
8581,electronics,860.14,9,9259
8582,furniture,663.36,2,9011
8583,furniture,983.2,8,2060
8584,toys,270.87,14,2675
8585,clothing,61.32,10,9918
8586,furniture,260.44,11,2659
8587,toys,566.06,14,2266
8588,electronics,998.26,2,2399
8589,electronics,636.0,6,9425
8590,toys,704.24,15,1933
8591,clothing,420.15,16,2980
8592,furniture,886.01,4,3010
8593,toys,844.83,7,4846
8594,electronics,674.83,3,2186
8595,books,915.5,3,9814
8596,toys,351.67,15,2644
8597,electronics,819.72,8,1896
8598,electronics,813.64,10,4366
8599,toys,732.91,18,1356
8600,electronics,195.38,10,8728
8601,books,183.19,18,8075
8602,furniture,16.35,11,5680
8603,books,586.86,14,4336
8604,electronics,881.39,8,7489
8605,furniture,814.83,7,4110
8606,toys,706.87,10,7609
8607,books,214.29,7,3228
8608,toys,303.75,11,7472
8609,electronics,917.98,9,7908
8610,furniture,867.34,6,1770
8611,books,880.06,10,9600
8612,books,261.03,16,6280
8613,clothing,904.64,12,2205
8614,clothing,972.82,16,4019
8615,books,15.93,1,5578
8616,furniture,443.11,2,3573
8617,furniture,145.71,14,8190
8618,books,980.74,16,8643
8619,furniture,764.31,16,4238
8620,books,663.31,4,3214
8621,clothing,619.86,11,8162
8622,furniture,593.02,19,5476
8623,furniture,961.8,16,8143
8624,toys,746.26,7,1288
8625,furniture,648.67,16,6041
8626,electronics,999.9,6,2376
8627,furniture,497.78,6,6861
8628,clothing,841.8,10,2476
8629,books,24.53,8,5985
8630,toys,579.1,3,8707
8631,toys,597.48,19,5072
8632,books,470.53,15,6919
8633,clothing,439.07,9,9891
8634,toys,837.91,3,8312
8635,electronics,827.58,19,4430
8636,books,681.38,17,5251
8637,toys,540.73,19,4034
8638,electronics,553.13,14,3478
8639,electronics,320.81,1,7657
8640,clothing,487.46,9,5250
8641,clothing,890.2,13,5783
8642,books,238.46,1,3703
8643,furniture,195.4,16,9041
8644,electronics,401.83,3,8084
8645,electronics,773.1,14,3779
8646,electronics,798.95,8,3794
8647,books,869.1,6,1090
8648,clothing,248.35,2,9931
8649,toys,130.58,8,5741
8650,clothing,15.77,10,1614
8651,toys,900.56,9,8792
8652,furniture,175.07,10,9245
8653,electronics,963.09,16,5788
8654,clothing,762.53,12,4737
8655,electronics,15.69,2,1560
8656,toys,174.93,5,2162
8657,furniture,669.31,17,9183
8658,furniture,872.52,17,1953
8659,toys,603.3,6,8018
8660,electronics,450.34,9,2770
8661,books,304.69,3,3406
8662,furniture,192.73,4,5916
8663,toys,188.77,2,7346
8664,books,814.37,15,8810
8665,electronics,212.51,7,6448
8666,furniture,581.72,13,5872
8667,furniture,910.92,16,4726
8668,books,787.85,13,8962
8669,electronics,864.69,16,1759
8670,furniture,879.33,10,2226
8671,clothing,598.5,15,7083
8672,furniture,510.23,12,1286
8673,books,915.62,6,5015
8674,furniture,44.8,15,8921
8675,furniture,380.94,13,2331
8676,toys,98.96,19,9736
8677,furniture,851.52,13,2371
8678,clothing,495.6,12,3382
8679,furniture,203.42,10,4385
8680,electronics,126.88,2,7221
8681,electronics,595.17,7,6474
8682,clothing,869.53,5,6564
8683,toys,537.6,18,4905
8684,books,401.85,12,8038
8685,toys,887.74,1,8805
8686,clothing,474.52,9,8039
8687,clothing,999.48,14,8546
8688,electronics,77.32,16,2804
8689,toys,75.83,4,9711
8690,toys,705.87,5,1347
8691,toys,689.64,7,6157
8692,electronics,400.38,13,1725
8693,electronics,752.29,5,8976
8694,furniture,949.19,3,3074
8695,books,130.64,2,1693
8696,furniture,824.41,17,8010
8697,clothing,40.74,15,7334
8698,books,514.94,8,9446
8699,toys,835.13,15,9040
8700,furniture,292.25,18,3429
8701,electronics,423.05,18,8627
8702,toys,511.97,7,7160
8703,electronics,605.49,19,5470
8704,electronics,28.45,6,4819
8705,furniture,439.59,16,1368
8706,toys,50.41,7,7123
8707,electronics,10.89,12,7480
8708,electronics,546.33,19,5620
8709,electronics,553.69,15,6567
8710,toys,549.27,7,8879
8711,clothing,855.72,12,2323
8712,toys,522.68,1,1603
8713,furniture,746.18,6,3973
8714,electronics,334.41,17,7449
8715,clothing,109.55,6,8498
8716,furniture,68.18,13,3998
8717,clothing,840.69,14,5740
8718,books,256.36,15,8136
8719,electronics,896.6,11,4381
8720,electronics,595.84,1,8859
8721,toys,887.64,10,4926
8722,clothing,942.97,19,3362
8723,furniture,637.91,18,6871
8724,electronics,959.17,6,9878
8725,clothing,357.54,6,5192
8726,toys,78.88,11,6728
8727,clothing,972.49,18,9397
8728,books,561.23,13,6509
8729,clothing,336.71,17,1135
8730,electronics,114.5,7,1809
8731,toys,948.77,3,1142
8732,toys,269.47,11,3354
8733,books,889.81,18,1300
8734,toys,732.12,13,1384
8735,books,62.18,15,3378
8736,electronics,587.68,5,9253
8737,furniture,342.83,3,9045
8738,books,982.83,1,4589
8739,electronics,899.46,5,9532
8740,clothing,364.18,16,2131
8741,books,128.5,16,9421
8742,clothing,482.79,13,5286
8743,electronics,173.52,10,3894
8744,clothing,439.9,2,3437
8745,books,45.43,14,7913
8746,clothing,405.83,19,5409
8747,electronics,330.32,8,3240
8748,furniture,297.04,8,8230
8749,clothing,812.16,9,2203
8750,toys,43.85,4,4827
8751,books,600.1,4,6204
8752,books,371.11,13,1037
8753,toys,767.75,9,2481
8754,furniture,158.46,6,2674
8755,toys,438.27,13,8105
8756,clothing,441.93,19,7714
8757,books,476.25,1,6658
8758,electronics,146.46,13,1322
8759,toys,999.21,17,5584
8760,electronics,949.79,17,9440
8761,electronics,923.09,16,8495
8762,electronics,163.74,10,7120
8763,furniture,475.51,10,1752
8764,clothing,460.96,2,7814
8765,toys,768.4,7,8769
8766,furniture,175.76,9,4086
8767,furniture,869.88,3,5691
8768,clothing,408.66,11,1386
8769,clothing,320.04,13,9882
8770,books,352.56,12,8659
8771,clothing,762.25,2,5589
8772,furniture,386.71,1,6596
8773,clothing,167.84,7,8750
8774,books,841.3,12,1415
8775,electronics,254.24,4,2601
8776,electronics,211.36,4,5874
8777,electronics,850.58,19,4538
8778,electronics,580.06,19,2355
8779,electronics,686.2,5,6316
8780,electronics,275.63,1,3365
8781,toys,189.96,2,5641
8782,furniture,922.36,18,8560
8783,clothing,529.26,15,5747
8784,clothing,204.59,8,6378
8785,clothing,460.01,1,9219
8786,clothing,147.59,5,6706
8787,furniture,996.28,8,6593
8788,electronics,59.03,16,9265
8789,clothing,973.56,18,5268
8790,clothing,390.65,4,2129
8791,clothing,960.46,11,1884
8792,toys,909.5,5,1607
8793,electronics,99.48,6,5641
8794,books,588.85,10,4604
8795,books,142.51,6,8841
8796,books,253.23,17,9761
8797,electronics,739.02,5,6465
8798,toys,184.18,5,6433
8799,books,12.73,14,6984
8800,furniture,582.4,15,4248
8801,electronics,97.52,5,7314
8802,clothing,796.09,7,2705
8803,clothing,217.65,4,9556
8804,furniture,129.62,17,6333
8805,clothing,405.75,8,5840
8806,clothing,458.17,13,9586
8807,toys,761.92,15,2380
8808,furniture,669.64,6,7267
8809,toys,48.17,16,9589
8810,electronics,383.13,2,9026
8811,books,425.61,9,1547
8812,toys,932.38,3,8782
8813,toys,44.63,3,6450
8814,electronics,589.91,10,2282
8815,furniture,288.92,19,4560
8816,furniture,562.78,16,2988
8817,books,834.55,11,1415
8818,toys,964.81,5,5076
8819,clothing,399.03,16,9722
8820,furniture,420.22,10,6321
8821,toys,737.82,5,5043
8822,furniture,364.98,16,7230
8823,books,714.01,7,9499
8824,furniture,240.04,13,8687
8825,furniture,459.19,17,7682
8826,toys,216.53,14,3561
8827,toys,382.73,6,3085
8828,books,700.49,1,6929
8829,furniture,985.46,2,8003
8830,electronics,771.85,10,5634
8831,furniture,47.26,2,7901
8832,books,408.21,2,7653
8833,toys,613.32,18,7699
8834,toys,740.12,16,1997
8835,electronics,251.8,19,2248
8836,books,826.56,7,4068
8837,clothing,973.23,3,2179
8838,toys,474.17,8,6659
8839,electronics,21.16,11,2044
8840,furniture,234.63,1,9526
8841,clothing,204.87,9,9685
8842,books,813.93,6,4459
8843,toys,411.91,14,6745
8844,toys,310.73,7,5753
8845,electronics,97.25,17,1576
8846,clothing,255.81,19,4251
8847,toys,985.22,6,8325
8848,electronics,224.67,1,6559
8849,clothing,450.73,5,5574
8850,clothing,571.32,12,5217
8851,electronics,107.34,17,3590
8852,toys,983.3,17,9478
8853,electronics,211.45,9,7947
8854,electronics,725.53,10,1250
8855,electronics,794.74,15,7402
8856,electronics,266.23,6,6848
8857,toys,330.37,9,4828
8858,electronics,998.65,18,1434
8859,toys,299.21,6,2754
8860,books,126.92,3,2313
8861,furniture,638.78,5,6515
8862,electronics,299.34,14,5803
8863,books,353.31,11,6336
8864,toys,160.35,10,2614
8865,books,592.73,1,8305
8866,toys,449.13,9,3400
8867,books,256.2,2,4305
8868,furniture,423.95,7,6316
8869,toys,130.7,8,2185
8870,books,708.81,2,3479
8871,electronics,446.1,18,7018
8872,toys,793.75,19,5895
8873,electronics,876.13,2,8719
8874,furniture,613.2,3,4789
8875,toys,491.75,8,6817
8876,clothing,192.15,12,2056
8877,toys,108.63,7,4742
8878,books,280.11,18,5289
8879,books,525.38,17,7952
8880,books,315.54,15,8220
8881,furniture,767.92,14,5339
8882,furniture,980.04,5,4913
8883,toys,601.57,17,4892
8884,electronics,185.19,2,1002
8885,electronics,10.91,4,2202
8886,electronics,615.79,9,3181
8887,electronics,124.2,9,8979
8888,furniture,324.88,16,5079
8889,furniture,990.64,10,1664
8890,electronics,379.21,17,1943
8891,electronics,985.56,15,3543
8892,electronics,864.82,13,9070
8893,electronics,361.1,15,9094
8894,clothing,978.96,1,6548
8895,toys,52.69,10,5717
8896,electronics,574.35,14,7840
8897,clothing,689.28,1,7858
8898,clothing,766.2,15,7492
8899,electronics,681.91,15,8658
8900,toys,996.04,14,2117
8901,toys,497.36,17,3592
8902,clothing,27.24,15,6455
8903,books,575.43,10,5361
8904,toys,856.89,6,7888
8905,clothing,223.28,15,8207
8906,furniture,276.3,16,2578
8907,electronics,99.56,11,1535
8908,toys,429.47,19,4092
8909,electronics,395.95,4,4722
8910,furniture,119.69,8,5252
8911,books,288.05,17,1381
8912,toys,109.07,4,1188
8913,books,947.2,1,6557
8914,furniture,952.31,4,1546
8915,furniture,308.74,2,1583
8916,furniture,291.15,11,5436
8917,furniture,159.32,7,2908
8918,clothing,827.73,12,9550
8919,toys,480.5,13,5105
8920,electronics,706.66,5,2547
8921,furniture,581.07,12,1178
8922,furniture,175.83,1,6986
8923,toys,925.7,16,8567
8924,furniture,170.62,12,9302
8925,furniture,553.51,17,8811
8926,electronics,574.69,15,5680
8927,books,824.75,1,8316
8928,books,329.94,19,8407
8929,electronics,87.77,6,7011
8930,electronics,743.33,11,2563
8931,electronics,96.33,1,4594
8932,furniture,330.61,9,2560
8933,furniture,98.74,9,7869
8934,clothing,475.48,1,2513
8935,books,10.6,2,6662
8936,toys,599.35,6,2873
8937,furniture,639.14,18,2831
8938,furniture,70.38,8,7791
8939,clothing,445.19,17,4473
8940,furniture,160.56,16,3326
8941,electronics,355.97,16,1629
8942,books,236.33,4,4599
8943,clothing,156.33,8,1056
8944,electronics,645.28,14,1974
8945,clothing,53.33,19,3882
8946,electronics,400.12,2,7683
8947,furniture,314.83,9,4681
8948,toys,973.2,2,5851
8949,furniture,694.15,13,2174
8950,electronics,648.4,19,8188
8951,books,946.65,2,4551
8952,toys,917.41,10,8678
8953,clothing,343.19,8,1758
8954,clothing,144.64,19,5854
8955,toys,253.53,13,4271
8956,electronics,246.93,11,1534
8957,toys,696.59,13,6566
8958,electronics,947.78,9,5862
8959,toys,821.76,19,2895
8960,toys,11.55,13,7339
8961,books,184.54,12,7547
8962,books,731.3,12,3900
8963,clothing,61.8,1,2069
8964,clothing,97.61,2,4304
8965,toys,435.71,17,8713
8966,books,807.9,17,2892
8967,books,632.49,4,8268
8968,electronics,759.49,7,9656
8969,books,501.93,19,7614
8970,electronics,870.58,1,6889
8971,books,558.41,8,3340
8972,toys,837.34,17,7768
8973,books,16.14,9,2554
8974,toys,337.13,15,1428
8975,electronics,294.95,18,4396
8976,books,216.99,16,2672
8977,electronics,616.22,18,8704
8978,electronics,685.27,12,6237
8979,clothing,958.53,3,8359
8980,furniture,497.6,9,7979
8981,toys,35.94,12,8111
8982,furniture,574.07,16,8721
8983,toys,208.88,10,3005
8984,clothing,124.54,5,3633
8985,clothing,659.79,8,2621
8986,furniture,422.9,17,2034
8987,toys,587.02,7,3227
8988,clothing,66.8,2,3683
8989,furniture,473.4,10,4725
8990,toys,879.07,14,5074
8991,furniture,670.45,16,4297
8992,books,698.21,18,6160
8993,books,897.62,14,6383
8994,furniture,189.05,12,2150
8995,electronics,163.71,13,5441
8996,electronics,142.24,15,1663
8997,books,918.63,8,6456
8998,books,543.36,15,3952
8999,books,653.35,17,2126
9000,clothing,43.56,6,7378
9001,toys,930.57,5,3456
9002,furniture,914.2,8,4143
9003,electronics,88.71,13,4748
9004,electronics,22.39,11,3995
9005,toys,85.53,11,5290
9006,furniture,316.1,12,3495
9007,furniture,589.53,15,6754
9008,books,800.67,4,6313
9009,furniture,724.28,18,5509
9010,electronics,224.69,5,7411
9011,books,998.17,8,2790
9012,clothing,314.02,12,8126
9013,books,549.85,15,5231
9014,clothing,332.22,17,9684
9015,toys,566.36,7,6375
9016,books,107.01,16,2320
9017,electronics,570.22,17,6246
9018,furniture,286.52,14,9453
9019,electronics,274.11,8,6199
9020,clothing,404.43,8,6928
9021,books,659.53,4,9905
9022,electronics,151.91,17,5859
9023,books,276.23,9,1244
9024,electronics,416.44,16,4005
9025,clothing,691.73,5,9701
9026,electronics,15.1,15,7655
9027,clothing,535.91,4,5217
9028,books,188.46,5,4752
9029,toys,837.39,7,3119
9030,toys,636.95,4,4179
9031,books,697.77,9,1096
9032,toys,336.93,8,4116
9033,furniture,778.88,11,6873
9034,electronics,462.46,5,8778
9035,furniture,288.59,9,4533
9036,electronics,848.86,7,9477
9037,furniture,840.21,5,7404
9038,clothing,939.43,13,8497
9039,clothing,53.44,5,8292
9040,books,617.26,11,4210
9041,furniture,350.94,18,1725
9042,furniture,991.73,9,7171
9043,electronics,574.97,3,5067
9044,furniture,288.35,5,6614
9045,electronics,44.68,9,4666
9046,furniture,787.14,11,3611
9047,books,401.18,6,5838
9048,toys,679.11,16,4991
9049,electronics,436.21,14,2427
